gene_id	spromiscuus_homolog	spromiscuus_homolog_orthology_type
Ec-21_002320	mRNA_S-promiscuus_M_contig59.15869.1	ortholog_one2one
Ec-21_002340	mRNA_S-promiscuus_M_contig59.15873.1	ortholog_one2one
Ec-21_002350	mRNA_S-promiscuus_M_contig59.15874.1	ortholog_one2one
Ec-21_002610	mRNA_S-promiscuus_M_contig59.15881.1	ortholog_one2one
Ec-21_002600	mRNA_S-promiscuus_M_contig59.15882.1	ortholog_one2one
Ec-21_002580	mRNA_S-promiscuus_M_contig59.15883.1	ortholog_one2one
Ec-21_002560	mRNA_S-promiscuus_M_contig59.15884.1	ortholog_one2one
Ec-21_002540	mRNA_S-promiscuus_M_contig59.15885.1	ortholog_one2one
Ec-21_002530	mRNA_S-promiscuus_M_contig59.15886.1	ortholog_one2one
Ec-21_002520	mRNA_S-promiscuus_M_contig59.15888.1	ortholog_one2one
Ec-28_000190	mRNA_S-promiscuus_M_contig59.15892.1	ortholog_one2one
Ec-21_002410	mRNA_S-promiscuus_M_contig59.15894.1	ortholog_one2one
Ec-21_002400	mRNA_S-promiscuus_M_contig59.15895.1	ortholog_one2one
Ec-21_002380	mRNA_S-promiscuus_M_contig59.15896.1	ortholog_one2one
Ec-21_002360	mRNA_S-promiscuus_M_contig59.15897.1	ortholog_one2one
Ec-00_006610	mRNA_S-promiscuus_M_contig59.15910.1	ortholog_one2one
Ec-00_006620	mRNA_S-promiscuus_M_contig59.15911.1	ortholog_one2one
Ec-21_003820	mRNA_S-promiscuus_M_contig59.15912.1	ortholog_one2one
Ec-21_003890	mRNA_S-promiscuus_M_contig59.15913.1	ortholog_one2one
Ec-21_003900	mRNA_S-promiscuus_M_contig59.15914.1	ortholog_one2one
Ec-21_003600	mRNA_S-promiscuus_M_contig59.15920.1	ortholog_one2one
Ec-21_003610	mRNA_S-promiscuus_M_contig59.15921.1	ortholog_one2one
Ec-21_003620	mRNA_S-promiscuus_M_contig59.15923.1	ortholog_one2one
Ec-21_003670	mRNA_S-promiscuus_M_contig59.15924.1	ortholog_one2one
Ec-21_003640	mRNA_S-promiscuus_M_contig59.15925.1	ortholog_one2one
Ec-21_003630	mRNA_S-promiscuus_M_contig59.15927.1	ortholog_one2one
Ec-19_001040	mRNA_S-promiscuus_M_contig59.15934.1	ortholog_many2many
Ec-21_003540	mRNA_S-promiscuus_M_contig59.15939.1	ortholog_one2one
Ec-21_003560	mRNA_S-promiscuus_M_contig59.15940.1	ortholog_one2one
Ec-04_002380	mRNA_S-promiscuus_M_contig6.15946.1	ortholog_one2one
Ec-04_002390	mRNA_S-promiscuus_M_contig6.15947.1	ortholog_one2one
Ec-04_002400	mRNA_S-promiscuus_M_contig6.15948.1	ortholog_one2one
Ec-04_002410	mRNA_S-promiscuus_M_contig6.15949.1	ortholog_one2one
Ec-04_002420	mRNA_S-promiscuus_M_contig6.15950.1	ortholog_one2one
Ec-04_002425	mRNA_S-promiscuus_M_contig6.15951.1	ortholog_one2one
Ec-04_002430	mRNA_S-promiscuus_M_contig6.15952.1	ortholog_one2one
Ec-04_002450	mRNA_S-promiscuus_M_contig6.15954.1	ortholog_one2one
Ec-04_002460	mRNA_S-promiscuus_M_contig6.15955.1	ortholog_one2one
Ec-04_002470	mRNA_S-promiscuus_M_contig6.15956.1	ortholog_one2one
Ec-04_002480	mRNA_S-promiscuus_M_contig6.15957.1	ortholog_one2one
Ec-04_002580	mRNA_S-promiscuus_M_contig6.15958.1	ortholog_one2one
Ec-04_002590	mRNA_S-promiscuus_M_contig6.15959.1	ortholog_one2one
Ec-04_002600	mRNA_S-promiscuus_M_contig6.15961.1	ortholog_one2one
Ec-04_002610	mRNA_S-promiscuus_M_contig6.15962.1	ortholog_one2one
Ec-04_002630	mRNA_S-promiscuus_M_contig6.15963.1	ortholog_one2one
Ec-11_001070	mRNA_S-promiscuus_M_contig6.15965.1	ortholog_one2one
Ec-04_002680	mRNA_S-promiscuus_M_contig6.15966.1	ortholog_one2one
Ec-04_002690	mRNA_S-promiscuus_M_contig6.15967.1	ortholog_one2one
Ec-03_000130	mRNA_S-promiscuus_M_contig6.15975.1	ortholog_many2one
Ec-15_003220	mRNA_S-promiscuus_M_contig6.15976.1	ortholog_one2one
Ec-04_002700	mRNA_S-promiscuus_M_contig6.15977.1	ortholog_one2one
Ec-04_002720	mRNA_S-promiscuus_M_contig6.15978.1	ortholog_one2one
Ec-04_002730	mRNA_S-promiscuus_M_contig6.15979.1	ortholog_one2one
Ec-04_002810	mRNA_S-promiscuus_M_contig6.15980.1	ortholog_one2one
Ec-04_002790	mRNA_S-promiscuus_M_contig6.15981.1	ortholog_one2one
Ec-04_002770	mRNA_S-promiscuus_M_contig6.15982.1	ortholog_one2one
Ec-04_002760	mRNA_S-promiscuus_M_contig6.15983.1	ortholog_one2one
Ec-04_002750	mRNA_S-promiscuus_M_contig6.15985.1	ortholog_one2one
Ec-04_002740	mRNA_S-promiscuus_M_contig6.15986.1	ortholog_one2one
Ec-04_002820	mRNA_S-promiscuus_M_contig6.15987.1	ortholog_one2one
Ec-04_002840	mRNA_S-promiscuus_M_contig6.15988.1	ortholog_one2one
Ec-04_002830	mRNA_S-promiscuus_M_contig6.15989.1	ortholog_one2one
Ec-04_002850	mRNA_S-promiscuus_M_contig6.15990.1	ortholog_one2one
Ec-04_002860	mRNA_S-promiscuus_M_contig6.15991.1	ortholog_one2one
Ec-04_002870	mRNA_S-promiscuus_M_contig6.15992.1	ortholog_one2one
Ec-04_002890	mRNA_S-promiscuus_M_contig6.15993.1	ortholog_one2one
Ec-04_002910	mRNA_S-promiscuus_M_contig6.15995.1	ortholog_one2one
Ec-04_002930	mRNA_S-promiscuus_M_contig6.15997.1	ortholog_one2one
Ec-04_002950	mRNA_S-promiscuus_M_contig6.15998.1	ortholog_one2one
Ec-04_002960	mRNA_S-promiscuus_M_contig6.16000.1	ortholog_one2one
Ec-04_002970	mRNA_S-promiscuus_M_contig6.16001.1	ortholog_one2one
Ec-25_001580	mRNA_S-promiscuus_M_contig6.16002.1	ortholog_one2one
Ec-04_003010	mRNA_S-promiscuus_M_contig6.16004.1	ortholog_one2one
Ec-28_003290	mRNA_S-promiscuus_M_contig6.16005.1	ortholog_many2one
Ec-04_003020	mRNA_S-promiscuus_M_contig6.16006.1	ortholog_one2one
Ec-04_003030	mRNA_S-promiscuus_M_contig6.16007.1	ortholog_one2one
Ec-04_003040	mRNA_S-promiscuus_M_contig6.16008.1	ortholog_one2one
Ec-04_003050	mRNA_S-promiscuus_M_contig6.16009.1	ortholog_one2one
Ec-04_003060	mRNA_S-promiscuus_M_contig6.16010.1	ortholog_one2one
Ec-05_006250	mRNA_S-promiscuus_M_contig6.16011.1	ortholog_one2one
Ec-04_003120	mRNA_S-promiscuus_M_contig6.16012.1	ortholog_one2one
Ec-04_003100	mRNA_S-promiscuus_M_contig6.16013.1	ortholog_one2one
Ec-04_003090	mRNA_S-promiscuus_M_contig6.16014.1	ortholog_one2one
Ec-04_003080	mRNA_S-promiscuus_M_contig6.16015.1	ortholog_one2one
Ec-04_003070	mRNA_S-promiscuus_M_contig6.16016.1	ortholog_one2one
Ec-04_003130	mRNA_S-promiscuus_M_contig6.16017.1	ortholog_one2one
Ec-04_003150	mRNA_S-promiscuus_M_contig6.16018.1	ortholog_one2one
Ec-04_003160	mRNA_S-promiscuus_M_contig6.16019.1	ortholog_one2one
Ec-00_008730	mRNA_S-promiscuus_M_contig6.16020.1	ortholog_one2one
Ec-00_008720	mRNA_S-promiscuus_M_contig6.16021.1	ortholog_one2one
Ec-00_008700	mRNA_S-promiscuus_M_contig6.16022.1	ortholog_one2one
Ec-00_008690	mRNA_S-promiscuus_M_contig6.16024.1	ortholog_one2one
Ec-04_003170	mRNA_S-promiscuus_M_contig6.16025.1	ortholog_one2one
Ec-04_003180	mRNA_S-promiscuus_M_contig6.16026.1	ortholog_one2one
Ec-04_003200	mRNA_S-promiscuus_M_contig6.16027.1	ortholog_one2one
Ec-04_003210	mRNA_S-promiscuus_M_contig6.16028.1	ortholog_one2one
Ec-04_003220	mRNA_S-promiscuus_M_contig6.16029.1	ortholog_one2one
Ec-04_003230	mRNA_S-promiscuus_M_contig6.16030.1	ortholog_one2one
Ec-04_003240	mRNA_S-promiscuus_M_contig6.16031.1	ortholog_one2one
Ec-04_003250	mRNA_S-promiscuus_M_contig6.16032.1	ortholog_one2one
Ec-04_003260	mRNA_S-promiscuus_M_contig6.16033.1	ortholog_one2one
Ec-04_003270	mRNA_S-promiscuus_M_contig6.16034.1	ortholog_one2one
Ec-04_003290	mRNA_S-promiscuus_M_contig6.16035.1	ortholog_one2one
Ec-04_004360	mRNA_S-promiscuus_M_contig6.16038.1	ortholog_one2one
Ec-04_004370	mRNA_S-promiscuus_M_contig6.16039.1	ortholog_one2one
Ec-04_004380	mRNA_S-promiscuus_M_contig6.16040.1	ortholog_one2one
Ec-04_004390	mRNA_S-promiscuus_M_contig6.16041.1	ortholog_one2one
Ec-04_004240	mRNA_S-promiscuus_M_contig6.16042.1	ortholog_one2one
Ec-04_004260	mRNA_S-promiscuus_M_contig6.16046.1	ortholog_one2one
Ec-04_004280	mRNA_S-promiscuus_M_contig6.16049.1	ortholog_one2one
Ec-04_004300	mRNA_S-promiscuus_M_contig6.16050.1	ortholog_one2many
Ec-04_004310	mRNA_S-promiscuus_M_contig6.16052.1	ortholog_one2one
Ec-04_004450	mRNA_S-promiscuus_M_contig6.16054.1	ortholog_one2one
Ec-04_004440	mRNA_S-promiscuus_M_contig6.16058.1	ortholog_one2one
Ec-04_004430	mRNA_S-promiscuus_M_contig6.16059.1	ortholog_one2one
Ec-04_004410	mRNA_S-promiscuus_M_contig6.16060.1	ortholog_one2one
Ec-04_004400	mRNA_S-promiscuus_M_contig6.16061.1	ortholog_one2one
Ec-04_004230	mRNA_S-promiscuus_M_contig6.16062.1	ortholog_one2one
Ec-04_004210	mRNA_S-promiscuus_M_contig6.16063.1	ortholog_many2one
Ec-04_004200	mRNA_S-promiscuus_M_contig6.16064.1	ortholog_one2one
Ec-04_004190	mRNA_S-promiscuus_M_contig6.16065.1	ortholog_one2one
Ec-04_004180	mRNA_S-promiscuus_M_contig6.16066.1	ortholog_one2one
Ec-04_004170	mRNA_S-promiscuus_M_contig6.16067.1	ortholog_one2one
Ec-04_004160	mRNA_S-promiscuus_M_contig6.16068.1	ortholog_one2one
Ec-04_004150	mRNA_S-promiscuus_M_contig6.16069.1	ortholog_one2one
Ec-04_004140	mRNA_S-promiscuus_M_contig6.16070.1	ortholog_one2one
Ec-04_004130	mRNA_S-promiscuus_M_contig6.16071.1	ortholog_one2one
Ec-04_004120	mRNA_S-promiscuus_M_contig6.16072.1	ortholog_one2one
Ec-04_004110	mRNA_S-promiscuus_M_contig6.16073.1	ortholog_one2one
Ec-04_004100	mRNA_S-promiscuus_M_contig6.16074.1	ortholog_one2one
Ec-04_004090	mRNA_S-promiscuus_M_contig6.16075.1	ortholog_one2one
Ec-04_004030	mRNA_S-promiscuus_M_contig6.16076.1	ortholog_one2one
Ec-04_004040	mRNA_S-promiscuus_M_contig6.16077.1	ortholog_one2one
Ec-04_004050	mRNA_S-promiscuus_M_contig6.16078.1	ortholog_one2one
Ec-04_004060	mRNA_S-promiscuus_M_contig6.16079.1	ortholog_one2one
Ec-04_004070	mRNA_S-promiscuus_M_contig6.16080.1	ortholog_one2one
Ec-04_004080	mRNA_S-promiscuus_M_contig6.16081.1	ortholog_one2one
Ec-04_004010	mRNA_S-promiscuus_M_contig6.16083.1	ortholog_one2one
Ec-04_004000	mRNA_S-promiscuus_M_contig6.16084.1	ortholog_one2one
Ec-04_003990	mRNA_S-promiscuus_M_contig6.16085.1	ortholog_one2one
Ec-04_003980	mRNA_S-promiscuus_M_contig6.16086.1	ortholog_one2one
Ec-03_002200	mRNA_S-promiscuus_M_contig6.16093.1	ortholog_one2many
Ec-04_003970	mRNA_S-promiscuus_M_contig6.16097.1	ortholog_one2one
Ec-04_003960	mRNA_S-promiscuus_M_contig6.16098.1	ortholog_one2one
Ec-04_003950	mRNA_S-promiscuus_M_contig6.16101.1	ortholog_many2many
Ec-04_003920	mRNA_S-promiscuus_M_contig6.16102.1	ortholog_one2one
Ec-04_003910	mRNA_S-promiscuus_M_contig6.16104.1	ortholog_one2one
Ec-04_003900	mRNA_S-promiscuus_M_contig6.16105.1	ortholog_one2one
Ec-04_003890	mRNA_S-promiscuus_M_contig6.16106.1	ortholog_one2one
Ec-04_003810	mRNA_S-promiscuus_M_contig6.16108.1	ortholog_one2many
Ec-16_002350	mRNA_S-promiscuus_M_contig6.16109.1	ortholog_one2many
Ec-04_003820	mRNA_S-promiscuus_M_contig6.16110.1	ortholog_one2one
Ec-04_003880	mRNA_S-promiscuus_M_contig6.16113.1	ortholog_one2one
Ec-04_003770	mRNA_S-promiscuus_M_contig6.16114.1	ortholog_one2one
Ec-04_003740	mRNA_S-promiscuus_M_contig6.16115.1	ortholog_one2one
Ec-04_003570	mRNA_S-promiscuus_M_contig6.16120.1	ortholog_one2one
Ec-04_003560	mRNA_S-promiscuus_M_contig6.16122.1	ortholog_one2one
Ec-04_003550	mRNA_S-promiscuus_M_contig6.16124.1	ortholog_one2one
Ec-04_003710	mRNA_S-promiscuus_M_contig6.16125.1	ortholog_one2one
Ec-04_003800	mRNA_S-promiscuus_M_contig6.16126.1	ortholog_one2one
Ec-04_003720	mRNA_S-promiscuus_M_contig6.16127.1	ortholog_one2one
Ec-04_003780	mRNA_S-promiscuus_M_contig6.16129.1	ortholog_one2one
Ec-04_003600	mRNA_S-promiscuus_M_contig6.16130.1	ortholog_one2one
Ec-04_003620	mRNA_S-promiscuus_M_contig6.16131.1	ortholog_one2one
Ec-04_003630	mRNA_S-promiscuus_M_contig6.16132.1	ortholog_one2one
Ec-04_003640	mRNA_S-promiscuus_M_contig6.16133.1	ortholog_one2one
Ec-04_003700	mRNA_S-promiscuus_M_contig6.16135.1	ortholog_one2one
Ec-04_003690	mRNA_S-promiscuus_M_contig6.16136.1	ortholog_one2one
Ec-04_003540	mRNA_S-promiscuus_M_contig6.16138.1	ortholog_one2one
Ec-04_003530	mRNA_S-promiscuus_M_contig6.16139.1	ortholog_one2one
Ec-04_003520	mRNA_S-promiscuus_M_contig6.16140.1	ortholog_many2one
Ec-04_003480	mRNA_S-promiscuus_M_contig6.16142.1	ortholog_one2one
Ec-04_003470	mRNA_S-promiscuus_M_contig6.16143.1	ortholog_one2one
Ec-04_003460	mRNA_S-promiscuus_M_contig6.16144.1	ortholog_one2one
Ec-04_003450	mRNA_S-promiscuus_M_contig6.16145.1	ortholog_one2one
Ec-04_003430	mRNA_S-promiscuus_M_contig6.16148.1	ortholog_one2one
Ec-04_003410	mRNA_S-promiscuus_M_contig6.16149.1	ortholog_one2one
Ec-04_003390	mRNA_S-promiscuus_M_contig6.16150.1	ortholog_one2one
Ec-04_003370	mRNA_S-promiscuus_M_contig6.16156.1	ortholog_one2many
Ec-04_003320	mRNA_S-promiscuus_M_contig6.16158.1	ortholog_one2one
Ec-04_003330	mRNA_S-promiscuus_M_contig6.16159.1	ortholog_one2one
Ec-04_003360	mRNA_S-promiscuus_M_contig6.16160.1	ortholog_one2one
Ec-25_000040	mRNA_S-promiscuus_M_contig6.16162.1	ortholog_one2many
Ec-04_004550	mRNA_S-promiscuus_M_contig6.16163.1	ortholog_one2one
Ec-05_003430	mRNA_S-promiscuus_M_contig6.16165.1	ortholog_one2one
Ec-04_004530	mRNA_S-promiscuus_M_contig6.16168.1	ortholog_one2one
Ec-01_000950	mRNA_S-promiscuus_M_contig6.16174.1	ortholog_many2many
Ec-04_004560	mRNA_S-promiscuus_M_contig6.16177.1	ortholog_one2one
Ec-04_004570	mRNA_S-promiscuus_M_contig6.16178.1	ortholog_one2one
Ec-04_004590	mRNA_S-promiscuus_M_contig6.16180.1	ortholog_one2one
Ec-04_004580	mRNA_S-promiscuus_M_contig6.16181.1	ortholog_one2one
Ec-04_004595	mRNA_S-promiscuus_M_contig6.16182.1	ortholog_one2one
Ec-04_004600	mRNA_S-promiscuus_M_contig6.16183.1	ortholog_one2one
Ec-04_004610	mRNA_S-promiscuus_M_contig6.16187.1	ortholog_one2one
Ec-04_004660	mRNA_S-promiscuus_M_contig6.16189.1	ortholog_one2one
Ec-04_004670	mRNA_S-promiscuus_M_contig6.16190.1	ortholog_one2one
Ec-04_004710	mRNA_S-promiscuus_M_contig6.16191.1	ortholog_one2one
Ec-04_004730	mRNA_S-promiscuus_M_contig6.16193.1	ortholog_one2one
Ec-04_004740	mRNA_S-promiscuus_M_contig6.16194.1	ortholog_one2one
Ec-04_004750	mRNA_S-promiscuus_M_contig6.16195.1	ortholog_one2one
Ec-04_004760	mRNA_S-promiscuus_M_contig6.16197.1	ortholog_one2one
Ec-04_004770	mRNA_S-promiscuus_M_contig6.16198.1	ortholog_one2one
Ec-04_004790	mRNA_S-promiscuus_M_contig6.16199.1	ortholog_one2one
Ec-04_004800	mRNA_S-promiscuus_M_contig6.16200.1	ortholog_one2one
Ec-04_004810	mRNA_S-promiscuus_M_contig6.16202.1	ortholog_one2one
Ec-04_004840	mRNA_S-promiscuus_M_contig6.16204.1	ortholog_one2one
Ec-04_004830	mRNA_S-promiscuus_M_contig6.16205.1	ortholog_one2one
Ec-04_004820	mRNA_S-promiscuus_M_contig6.16208.1	ortholog_one2one
Ec-04_005030	mRNA_S-promiscuus_M_contig6.16212.1	ortholog_one2one
Ec-04_004960	mRNA_S-promiscuus_M_contig6.16213.1	ortholog_one2one
Ec-04_004980	mRNA_S-promiscuus_M_contig6.16214.1	ortholog_one2one
Ec-04_004990	mRNA_S-promiscuus_M_contig6.16215.1	ortholog_one2one
Ec-04_004940	mRNA_S-promiscuus_M_contig6.16216.1	ortholog_one2one
Ec-04_004930	mRNA_S-promiscuus_M_contig6.16217.1	ortholog_one2one
Ec-04_005040	mRNA_S-promiscuus_M_contig6.16218.1	ortholog_one2many
Ec-04_005050	mRNA_S-promiscuus_M_contig6.16225.1	ortholog_one2one
Ec-04_005060	mRNA_S-promiscuus_M_contig6.16226.1	ortholog_one2one
Ec-04_005070	mRNA_S-promiscuus_M_contig6.16227.1	ortholog_one2one
Ec-04_005080	mRNA_S-promiscuus_M_contig6.16228.1	ortholog_one2one
Ec-04_005090	mRNA_S-promiscuus_M_contig6.16231.1	ortholog_one2one
Ec-04_005130	mRNA_S-promiscuus_M_contig6.16233.1	ortholog_one2one
Ec-04_005140	mRNA_S-promiscuus_M_contig6.16235.1	ortholog_one2one
Ec-04_005150	mRNA_S-promiscuus_M_contig6.16236.1	ortholog_one2one
Ec-04_005230	mRNA_S-promiscuus_M_contig6.16237.1	ortholog_many2one
Ec-04_005240	mRNA_S-promiscuus_M_contig6.16238.1	ortholog_one2one
Ec-04_005280	mRNA_S-promiscuus_M_contig6.16239.1	ortholog_one2one
Ec-04_005270	mRNA_S-promiscuus_M_contig6.16240.1	ortholog_one2one
Ec-04_005350	mRNA_S-promiscuus_M_contig6.16241.1	ortholog_one2one
Ec-04_005360	mRNA_S-promiscuus_M_contig6.16242.1	ortholog_one2one
Ec-00_003880	mRNA_S-promiscuus_M_contig6.16245.1	ortholog_one2one
Ec-04_005340	mRNA_S-promiscuus_M_contig6.16247.1	ortholog_one2one
Ec-04_005330	mRNA_S-promiscuus_M_contig6.16248.1	ortholog_one2one
Ec-04_005320	mRNA_S-promiscuus_M_contig6.16249.1	ortholog_one2one
Ec-04_005300	mRNA_S-promiscuus_M_contig6.16250.1	ortholog_one2one
Ec-04_005290	mRNA_S-promiscuus_M_contig6.16251.1	ortholog_one2many
Ec-04_005430	mRNA_S-promiscuus_M_contig6.16253.1	ortholog_one2one
Ec-02_003640	mRNA_S-promiscuus_M_contig6.16254.1	ortholog_one2many
Ec-04_005630	mRNA_S-promiscuus_M_contig6.16255.1	ortholog_one2one
Ec-04_005610	mRNA_S-promiscuus_M_contig6.16256.1	ortholog_one2one
Ec-04_005600	mRNA_S-promiscuus_M_contig6.16257.1	ortholog_one2one
Ec-04_005590	mRNA_S-promiscuus_M_contig6.16258.1	ortholog_one2one
Ec-04_005560	mRNA_S-promiscuus_M_contig6.16259.1	ortholog_one2one
Ec-04_005500	mRNA_S-promiscuus_M_contig6.16266.1	ortholog_one2one
Ec-04_005490	mRNA_S-promiscuus_M_contig6.16267.1	ortholog_one2one
Ec-04_005480	mRNA_S-promiscuus_M_contig6.16269.1	ortholog_one2one
Ec-04_005470	mRNA_S-promiscuus_M_contig6.16270.1	ortholog_one2one
Ec-04_005460	mRNA_S-promiscuus_M_contig6.16271.1	ortholog_one2one
Ec-04_005450	mRNA_S-promiscuus_M_contig6.16274.1	ortholog_one2one
Ec-04_005440	mRNA_S-promiscuus_M_contig6.16275.1	ortholog_one2one
Ec-04_005790	mRNA_S-promiscuus_M_contig6.16276.1	ortholog_one2one
Ec-04_005780	mRNA_S-promiscuus_M_contig6.16277.1	ortholog_one2one
Ec-04_005770	mRNA_S-promiscuus_M_contig6.16278.1	ortholog_one2one
Ec-04_005765	mRNA_S-promiscuus_M_contig6.16279.1	ortholog_one2one
Ec-04_005740	mRNA_S-promiscuus_M_contig6.16280.1	ortholog_one2one
Ec-02_000260	mRNA_S-promiscuus_M_contig6.16281.1	ortholog_one2many
Ec-04_005690	mRNA_S-promiscuus_M_contig6.16282.1	ortholog_one2one
Ec-04_005680	mRNA_S-promiscuus_M_contig6.16283.1	ortholog_one2one
Ec-04_005670	mRNA_S-promiscuus_M_contig6.16284.1	ortholog_one2one
Ec-04_005660	mRNA_S-promiscuus_M_contig6.16285.1	ortholog_one2one
Ec-04_005800	mRNA_S-promiscuus_M_contig6.16287.1	ortholog_one2one
Ec-04_005830	mRNA_S-promiscuus_M_contig6.16290.1	ortholog_one2one
Ec-04_005840	mRNA_S-promiscuus_M_contig6.16291.1	ortholog_one2one
Ec-00_008670	mRNA_S-promiscuus_M_contig6.16294.1	ortholog_one2many
Ec-17_000020	mRNA_S-promiscuus_M_contig6.16299.1	ortholog_one2many
Ec-17_000030	mRNA_S-promiscuus_M_contig6.16301.1	ortholog_one2one
Ec-17_000040	mRNA_S-promiscuus_M_contig6.16302.1	ortholog_one2one
Ec-12_002820	mRNA_S-promiscuus_M_contig6.16303.1	ortholog_one2one
Ec-17_000290	mRNA_S-promiscuus_M_contig6.16305.1	ortholog_one2one
Ec-17_000270	mRNA_S-promiscuus_M_contig6.16307.1	ortholog_one2one
Ec-17_000330	mRNA_S-promiscuus_M_contig6.16308.1	ortholog_one2one
Ec-17_000320	mRNA_S-promiscuus_M_contig6.16309.1	ortholog_one2one
Ec-17_000310	mRNA_S-promiscuus_M_contig6.16310.1	ortholog_one2one
Ec-17_000230	mRNA_S-promiscuus_M_contig6.16313.1	ortholog_one2one
Ec-17_000350	mRNA_S-promiscuus_M_contig6.16314.1	ortholog_one2one
Ec-17_000360	mRNA_S-promiscuus_M_contig6.16316.1	ortholog_one2one
Ec-17_000450	mRNA_S-promiscuus_M_contig6.16320.1	ortholog_one2one
Ec-17_000430	mRNA_S-promiscuus_M_contig6.16321.1	ortholog_many2one
Ec-17_000410	mRNA_S-promiscuus_M_contig6.16322.1	ortholog_one2one
Ec-17_000400	mRNA_S-promiscuus_M_contig6.16324.1	ortholog_one2one
Ec-17_000380	mRNA_S-promiscuus_M_contig6.16326.1	ortholog_one2one
Ec-17_000370	mRNA_S-promiscuus_M_contig6.16327.1	ortholog_one2one
Ec-04_004020	mRNA_S-promiscuus_M_contig6.16330.1	ortholog_one2one
Ec-17_000480	mRNA_S-promiscuus_M_contig6.16334.1	ortholog_one2one
Ec-17_000510	mRNA_S-promiscuus_M_contig6.16335.1	ortholog_one2one
Ec-17_000530	mRNA_S-promiscuus_M_contig6.16336.1	ortholog_one2one
Ec-17_000540	mRNA_S-promiscuus_M_contig6.16337.1	ortholog_one2one
Ec-17_000550	mRNA_S-promiscuus_M_contig6.16338.1	ortholog_one2one
Ec-17_000560	mRNA_S-promiscuus_M_contig6.16339.1	ortholog_one2one
Ec-17_000580	mRNA_S-promiscuus_M_contig6.16340.1	ortholog_one2one
Ec-17_000600	mRNA_S-promiscuus_M_contig6.16341.1	ortholog_one2one
Ec-17_000610	mRNA_S-promiscuus_M_contig6.16342.1	ortholog_one2one
Ec-17_000630	mRNA_S-promiscuus_M_contig6.16343.1	ortholog_one2one
Ec-17_000640	mRNA_S-promiscuus_M_contig6.16344.1	ortholog_one2one
Ec-17_000660	mRNA_S-promiscuus_M_contig6.16346.1	ortholog_one2one
Ec-17_000730	mRNA_S-promiscuus_M_contig6.16348.1	ortholog_one2one
Ec-17_000720	mRNA_S-promiscuus_M_contig6.16349.1	ortholog_one2one
Ec-17_000690	mRNA_S-promiscuus_M_contig6.16350.1	ortholog_one2one
Ec-17_000680	mRNA_S-promiscuus_M_contig6.16352.1	ortholog_one2one
Ec-17_000670	mRNA_S-promiscuus_M_contig6.16353.1	ortholog_one2one
Ec-17_000760	mRNA_S-promiscuus_M_contig6.16354.1	ortholog_one2one
Ec-17_000820	mRNA_S-promiscuus_M_contig6.16363.1	ortholog_one2one
Ec-17_000840	mRNA_S-promiscuus_M_contig6.16364.1	ortholog_one2one
Ec-17_000870	mRNA_S-promiscuus_M_contig6.16365.1	ortholog_one2one
Ec-17_000890	mRNA_S-promiscuus_M_contig6.16366.1	ortholog_one2one
Ec-17_000900	mRNA_S-promiscuus_M_contig6.16368.1	ortholog_one2one
Ec-17_000910	mRNA_S-promiscuus_M_contig6.16369.1	ortholog_one2one
Ec-17_000920	mRNA_S-promiscuus_M_contig6.16370.1	ortholog_one2one
Ec-17_000930	mRNA_S-promiscuus_M_contig6.16371.1	ortholog_one2many
Ec-17_000950	mRNA_S-promiscuus_M_contig6.16373.1	ortholog_one2one
Ec-17_000960	mRNA_S-promiscuus_M_contig6.16374.1	ortholog_one2one
Ec-17_001030	mRNA_S-promiscuus_M_contig6.16375.1	ortholog_many2many
Ec-17_001040	mRNA_S-promiscuus_M_contig6.16378.1	ortholog_one2one
Ec-17_001050	mRNA_S-promiscuus_M_contig6.16380.1	ortholog_one2one
Ec-17_001070	mRNA_S-promiscuus_M_contig6.16381.1	ortholog_one2one
Ec-17_001090	mRNA_S-promiscuus_M_contig6.16383.1	ortholog_one2one
Ec-17_001100	mRNA_S-promiscuus_M_contig6.16384.1	ortholog_one2one
Ec-17_001110	mRNA_S-promiscuus_M_contig6.16385.1	ortholog_one2one
Ec-17_001120	mRNA_S-promiscuus_M_contig6.16386.1	ortholog_one2one
Ec-17_001130	mRNA_S-promiscuus_M_contig6.16387.1	ortholog_one2one
Ec-17_001140	mRNA_S-promiscuus_M_contig6.16389.1	ortholog_one2one
Ec-17_001160	mRNA_S-promiscuus_M_contig6.16390.1	ortholog_one2one
Ec-17_001180	mRNA_S-promiscuus_M_contig6.16391.1	ortholog_one2one
Ec-17_001200	mRNA_S-promiscuus_M_contig6.16394.1	ortholog_one2one
Ec-17_001260	mRNA_S-promiscuus_M_contig6.16395.1	ortholog_one2one
Ec-17_001250	mRNA_S-promiscuus_M_contig6.16396.1	ortholog_one2one
Ec-17_001240	mRNA_S-promiscuus_M_contig6.16398.1	ortholog_one2one
Ec-17_001270	mRNA_S-promiscuus_M_contig6.16400.1	ortholog_one2one
Ec-17_001280	mRNA_S-promiscuus_M_contig6.16401.1	ortholog_one2one
Ec-17_001800	mRNA_S-promiscuus_M_contig6.16402.1	ortholog_one2one
Ec-17_001810	mRNA_S-promiscuus_M_contig6.16404.1	ortholog_one2one
Ec-04_001240	mRNA_S-promiscuus_M_contig6.16408.1	ortholog_one2one
Ec-17_001820	mRNA_S-promiscuus_M_contig6.16409.1	ortholog_one2one
