gene_id	spromiscuus_homolog	spromiscuus_homolog_orthology_type
ES_scaffold_1250-augustus-gene-0.13	mRNA_S-promiscuus_M_contig15.3200.1	ortholog_many2one
ES_scaffold_1250-augustus-gene-0.15	mRNA_S-promiscuus_M_contig38.11754.1	ortholog_one2one
ES_scaffold_1250-augustus-gene-0.21	mRNA_S-promiscuus_M_contig38.11769.1	ortholog_one2one
ES_scaffold_1250-snap-gene-0.58	mRNA_S-promiscuus_M_contig12.2067.1	ortholog_one2many
ES_scaffold_1250-snap-gene-0.58	mRNA_S-promiscuus_M_contig6.16482.1	ortholog_one2many
ES_scaffold_1252-augustus-gene-0.14	mRNA_S-promiscuus_M_contig7.17460.1	ortholog_many2one
ES_scaffold_1254-augustus-gene-0.53	mRNA_S-promiscuus_M_contig6.16225.1	ortholog_many2one
ES_scaffold_1254-augustus-gene-0.58	mRNA_S-promiscuus_M_contig6.16237.1	ortholog_many2one
ES_scaffold_1254-augustus-gene-0.61	mRNA_S-promiscuus_M_contig6.16222.1	ortholog_many2one
ES_scaffold_1254-augustus-gene-0.68	mRNA_S-promiscuus_M_contig6.16231.1	ortholog_many2one
ES_scaffold_1254-snap-gene-0.11	mRNA_S-promiscuus_M_contig6.16223.1	ortholog_many2one
ES_scaffold_1259-snap-gene-0.0	mRNA_S-promiscuus_M_contig3.9134.1	ortholog_many2one
ES_scaffold_126-augustus-gene-0.2	mRNA_S-promiscuus_M_contig7.17526.1	ortholog_many2one
ES_scaffold_1263-augustus-gene-0.0	mRNA_S-promiscuus_M_contig4.12492.1	ortholog_one2one
ES_scaffold_1263-augustus-gene-0.2	mRNA_S-promiscuus_M_contig4.12496.1	ortholog_one2one
ES_scaffold_1263-snap-gene-0.13	mRNA_S-promiscuus_M_contig4.12490.1	ortholog_one2one
ES_scaffold_1265-snap-gene-0.3	mRNA_S-promiscuus_M_contig22.6466.1	ortholog_many2one
ES_scaffold_1266-augustus-gene-0.8	mRNA_S-promiscuus_M_contig22.6460.1	ortholog_many2one
ES_scaffold_1266-snap-gene-0.21	mRNA_S-promiscuus_M_contig22.6462.1	ortholog_many2one
ES_scaffold_1269-snap-gene-0.3	mRNA_S-promiscuus_M_contig36.11202.1	ortholog_many2one
ES_scaffold_1270-augustus-gene-0.4	mRNA_S-promiscuus_M_contig36.11127.1	ortholog_many2one
ES_scaffold_1270-snap-gene-0.13	mRNA_S-promiscuus_M_contig36.11126.1	ortholog_many2one
ES_scaffold_1271-snap-gene-0.3	mRNA_S-promiscuus_M_contig36.11224.1	ortholog_many2one
ES_scaffold_1271-snap-gene-0.4	mRNA_S-promiscuus_M_contig3.9510.1	ortholog_many2one
ES_scaffold_1272-augustus-gene-0.50	mRNA_S-promiscuus_M_contig13.2196.1	ortholog_one2one
ES_scaffold_1272-augustus-gene-0.56	mRNA_S-promiscuus_M_contig13.2202.1	ortholog_one2one
ES_scaffold_1272-augustus-gene-0.57	mRNA_S-promiscuus_M_contig10.1067.1	ortholog_one2one
ES_scaffold_1272-augustus-gene-0.63	mRNA_S-promiscuus_M_contig13.2195.1	ortholog_one2one
ES_scaffold_1272-augustus-gene-0.65	mRNA_S-promiscuus_M_contig13.2199.1	ortholog_one2one
ES_scaffold_1272-augustus-gene-0.67	mRNA_S-promiscuus_M_contig13.2201.1	ortholog_one2one
ES_scaffold_1272-snap-gene-0.19	mRNA_S-promiscuus_M_contig13.2200.1	ortholog_one2one
ES_scaffold_1272-snap-gene-0.26	mRNA_S-promiscuus_M_contig13.2194.1	ortholog_one2many
ES_scaffold_1272-snap-gene-0.26	mRNA_S-promiscuus_M_contig13.2191.1	ortholog_one2many
ES_scaffold_1273-snap-gene-0.5	mRNA_S-promiscuus_M_contig10.1119.1	ortholog_one2one
ES_scaffold_1274-augustus-gene-0.0	mRNA_S-promiscuus_M_contig19.4373.1	ortholog_many2many
ES_scaffold_1274-augustus-gene-0.0	mRNA_S-promiscuus_M_contig19.4372.1	ortholog_many2many
ES_scaffold_1275-augustus-gene-0.6	mRNA_S-promiscuus_M_contig41.12950.1	ortholog_one2one
ES_scaffold_1277-augustus-gene-0.0	mRNA_S-promiscuus_M_contig49.14200.1	ortholog_many2one
ES_scaffold_1277-augustus-gene-0.3	mRNA_S-promiscuus_M_contig49.14199.1	ortholog_many2one
ES_scaffold_1283-augustus-gene-0.3	mRNA_S-promiscuus_M_contig3.9163.1	ortholog_many2one
ES_scaffold_1287-augustus-gene-0.3	mRNA_S-promiscuus_M_contig6.16269.1	ortholog_many2one
ES_scaffold_1288-augustus-gene-0.10	mRNA_S-promiscuus_M_contig33.10539.1	ortholog_many2one
ES_scaffold_129-augustus-gene-0.17	mRNA_S-promiscuus_M_contig11.1348.1	ortholog_one2one
ES_scaffold_129-augustus-gene-0.18	mRNA_S-promiscuus_M_contig11.1345.1	ortholog_one2one
ES_scaffold_1291-augustus-gene-0.4	mRNA_S-promiscuus_M_contig38.11771.1	ortholog_one2one
ES_scaffold_1293-augustus-gene-0.11	mRNA_S-promiscuus_M_contig8.18096.1	ortholog_many2one
ES_scaffold_1293-augustus-gene-0.16	mRNA_S-promiscuus_M_contig8.18175.1	ortholog_many2one
ES_scaffold_1293-augustus-gene-0.9	mRNA_S-promiscuus_M_contig8.18098.1	ortholog_many2one
ES_scaffold_134-augustus-gene-0.10	mRNA_S-promiscuus_M_contig25.7232.1	ortholog_one2one
ES_scaffold_135-snap-gene-0.10	mRNA_S-promiscuus_M_contig2.4735.1	ortholog_many2one
ES_scaffold_135-snap-gene-0.9	mRNA_S-promiscuus_M_contig2.4734.1	ortholog_many2one
ES_scaffold_136-augustus-gene-0.8	mRNA_S-promiscuus_M_contig29.8501.1	ortholog_one2one
ES_scaffold_136-snap-gene-0.19	mRNA_S-promiscuus_M_contig29.8502.1	ortholog_one2one
ES_scaffold_137-augustus-gene-0.0	mRNA_S-promiscuus_M_contig29.8509.1	ortholog_one2one
ES_scaffold_137-augustus-gene-0.2	mRNA_S-promiscuus_M_contig29.8508.1	ortholog_one2one
ES_scaffold_137-augustus-gene-0.4	mRNA_S-promiscuus_M_contig29.8510.1	ortholog_one2one
ES_scaffold_140-augustus-gene-0.10	mRNA_S-promiscuus_M_contig20.5938.1	ortholog_many2one
ES_scaffold_141-augustus-gene-0.12	mRNA_S-promiscuus_M_contig19.4438.1	ortholog_many2one
ES_scaffold_145-snap-gene-0.5	mRNA_S-promiscuus_M_contig12.2018.1	ortholog_many2one
ES_scaffold_147-snap-gene-0.4	mRNA_S-promiscuus_M_contig21.6137.1	ortholog_many2one
ES_scaffold_15-augustus-gene-0.15	mRNA_S-promiscuus_M_contig20.5723.1	ortholog_one2one
ES_scaffold_15-snap-gene-0.27	mRNA_S-promiscuus_M_contig20.5699.1	ortholog_one2one
ES_scaffold_15-snap-gene-0.41	mRNA_S-promiscuus_M_contig20.5701.1	ortholog_one2one
ES_scaffold_155-augustus-gene-0.0	mRNA_S-promiscuus_M_contig8.18171.1	ortholog_many2one
ES_scaffold_159-augustus-gene-0.2	mRNA_S-promiscuus_M_contig19.4419.1	ortholog_many2many
ES_scaffold_159-augustus-gene-0.2	mRNA_S-promiscuus_M_contig19.4428.1	ortholog_many2many
ES_scaffold_159-augustus-gene-0.3	mRNA_S-promiscuus_M_contig19.4423.1	ortholog_many2one
ES_scaffold_163-augustus-gene-0.12	mRNA_S-promiscuus_M_contig62.16741.1	ortholog_many2one
ES_scaffold_164-augustus-gene-0.2	mRNA_S-promiscuus_M_contig12.1958.1	ortholog_one2one
ES_scaffold_166-augustus-gene-0.5	mRNA_S-promiscuus_M_contig20.5964.1	ortholog_one2many
ES_scaffold_166-augustus-gene-0.5	mRNA_S-promiscuus_M_contig20.5931.1	ortholog_one2many
ES_scaffold_167-snap-gene-0.1	mRNA_S-promiscuus_M_contig30.9654.1	ortholog_one2many
ES_scaffold_167-snap-gene-0.1	mRNA_S-promiscuus_M_contig30.9650.1	ortholog_one2many
ES_scaffold_169-augustus-gene-0.14	mRNA_S-promiscuus_M_contig9.18684.1	ortholog_many2one
ES_scaffold_170-augustus-gene-0.3	mRNA_S-promiscuus_M_contig4.12414.1	ortholog_one2one
ES_scaffold_170-augustus-gene-0.5	mRNA_S-promiscuus_M_contig4.12415.1	ortholog_one2one
ES_scaffold_174-snap-gene-0.5	mRNA_S-promiscuus_M_contig12.1920.1	ortholog_many2many
ES_scaffold_174-snap-gene-0.5	mRNA_S-promiscuus_M_contig12.1921.1	ortholog_many2many
ES_scaffold_174-snap-gene-0.5	mRNA_S-promiscuus_M_contig9.18724.1	ortholog_many2many
ES_scaffold_174-snap-gene-0.5	mRNA_S-promiscuus_M_contig9.18730.1	ortholog_many2many
ES_scaffold_174-snap-gene-0.5	mRNA_S-promiscuus_M_contig9.18734.1	ortholog_many2many
ES_scaffold_186-snap-gene-0.4	mRNA_S-promiscuus_M_contig33.10471.1	ortholog_one2one
ES_scaffold_187-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18835.1	ortholog_one2one
ES_scaffold_187-snap-gene-0.13	mRNA_S-promiscuus_M_contig9.18798.1	ortholog_many2one
ES_scaffold_187-snap-gene-0.7	mRNA_S-promiscuus_M_contig9.18834.1	ortholog_one2one
ES_scaffold_188-snap-gene-0.0	mRNA_S-promiscuus_M_contig51.15180.1	ortholog_many2one
ES_scaffold_190-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18857.1	ortholog_one2many
ES_scaffold_190-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18858.1	ortholog_one2many
ES_scaffold_190-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18859.1	ortholog_one2many
ES_scaffold_193-augustus-gene-0.2	mRNA_S-promiscuus_M_contig38.11705.1	ortholog_many2one
ES_scaffold_196-snap-gene-0.2	mRNA_S-promiscuus_M_contig49.14139.1	ortholog_one2one
ES_scaffold_197-augustus-gene-0.1	mRNA_S-promiscuus_M_contig14.2643.1	ortholog_one2one
ES_scaffold_203-augustus-gene-0.4	mRNA_S-promiscuus_M_contig3.8704.1	ortholog_one2many
ES_scaffold_203-augustus-gene-0.4	mRNA_S-promiscuus_M_contig12.2014.1	ortholog_one2many
ES_scaffold_209-augustus-gene-0.17	mRNA_S-promiscuus_M_contig3.9072.1	ortholog_many2one
ES_scaffold_209-snap-gene-0.5	mRNA_S-promiscuus_M_contig3.9076.1	ortholog_many2one
ES_scaffold_211-snap-gene-0.2	mRNA_S-promiscuus_M_contig22.6518.1	ortholog_many2one
ES_scaffold_212-augustus-gene-0.3	mRNA_S-promiscuus_M_contig12.1985.1	ortholog_many2one
ES_scaffold_219-augustus-gene-0.0	mRNA_S-promiscuus_M_contig1.399.1	ortholog_many2one
ES_scaffold_219-snap-gene-0.5	mRNA_S-promiscuus_M_contig1.398.1	ortholog_many2one
ES_scaffold_221-augustus-gene-0.1	mRNA_S-promiscuus_M_contig6.16069.1	ortholog_many2one
ES_scaffold_224-augustus-gene-0.1	mRNA_S-promiscuus_M_contig10.1236.1	ortholog_many2one
ES_scaffold_228-augustus-gene-0.10	mRNA_S-promiscuus_M_contig39.11786.1	ortholog_one2one
ES_scaffold_241-augustus-gene-0.0	mRNA_S-promiscuus_M_contig6.16456.1	ortholog_one2one
ES_scaffold_253-augustus-gene-0.0	mRNA_S-promiscuus_M_contig5.14394.1	ortholog_one2one
ES_scaffold_258-snap-gene-0.0	mRNA_S-promiscuus_M_contig9.19035.1	ortholog_one2one
ES_scaffold_261-augustus-gene-0.6	mRNA_S-promiscuus_M_contig3.9077.1	ortholog_many2one
ES_scaffold_263-snap-gene-0.3	mRNA_S-promiscuus_M_contig5.14615.1	ortholog_one2many
ES_scaffold_263-snap-gene-0.3	mRNA_S-promiscuus_M_contig5.14613.1	ortholog_one2many
ES_scaffold_265-augustus-gene-0.5	mRNA_S-promiscuus_M_contig77.17799.1	ortholog_many2one
ES_scaffold_265-augustus-gene-0.7	mRNA_S-promiscuus_M_contig77.17798.1	ortholog_many2many
ES_scaffold_265-augustus-gene-0.7	mRNA_S-promiscuus_M_contig77.17796.1	ortholog_many2many
ES_scaffold_266-augustus-gene-0.0	mRNA_S-promiscuus_M_contig22.6562.1	ortholog_many2one
ES_scaffold_306-snap-gene-0.2	mRNA_S-promiscuus_M_contig43.13326.1	ortholog_one2many
ES_scaffold_306-snap-gene-0.2	mRNA_S-promiscuus_M_contig43.13322.1	ortholog_one2many
ES_scaffold_306-snap-gene-0.2	mRNA_S-promiscuus_M_contig43.13323.1	ortholog_one2many
ES_scaffold_326-snap-gene-0.1	mRNA_S-promiscuus_M_contig30.9718.1	ortholog_many2one
ES_scaffold_33-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18813.1	ortholog_one2many
ES_scaffold_33-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18815.1	ortholog_one2many
ES_scaffold_33-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18796.1	ortholog_one2many
ES_scaffold_33-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18794.1	ortholog_one2many
ES_scaffold_33-augustus-gene-0.2	mRNA_S-promiscuus_M_contig9.18783.1	ortholog_one2many
ES_scaffold_33-augustus-gene-1.11	mRNA_S-promiscuus_M_contig40.12815.1	ortholog_many2one
ES_scaffold_33-augustus-gene-1.6	mRNA_S-promiscuus_M_contig40.12816.1	ortholog_many2one
ES_scaffold_33-augustus-gene-2.11	mRNA_S-promiscuus_M_contig20.5718.1	ortholog_many2one
ES_scaffold_33-augustus-gene-4.43	mRNA_S-promiscuus_M_contig20.5712.1	ortholog_one2one
ES_scaffold_33-augustus-gene-4.45	mRNA_S-promiscuus_M_contig20.5711.1	ortholog_many2one
ES_scaffold_33-augustus-gene-4.50	mRNA_S-promiscuus_M_contig20.5735.1	ortholog_one2one
ES_scaffold_33-snap-gene-0.11	mRNA_S-promiscuus_M_contig39.11864.1	ortholog_many2one
ES_scaffold_33-snap-gene-1.16	mRNA_S-promiscuus_M_contig19.4575.1	ortholog_many2one
ES_scaffold_33-snap-gene-2.23	mRNA_S-promiscuus_M_contig24.7017.1	ortholog_many2one
ES_scaffold_33-snap-gene-2.26	mRNA_S-promiscuus_M_contig20.5716.1	ortholog_one2one
ES_scaffold_33-snap-gene-4.10	mRNA_S-promiscuus_M_contig20.5736.1	ortholog_one2one
ES_scaffold_330-snap-gene-0.2	mRNA_S-promiscuus_M_contig29.8587.1	ortholog_many2one
ES_scaffold_333-snap-gene-0.2	mRNA_S-promiscuus_M_contig41.13018.1	ortholog_one2one
ES_scaffold_34-augustus-gene-2.14	mRNA_S-promiscuus_M_contig30.9686.1	ortholog_many2one
ES_scaffold_34-augustus-gene-2.9	mRNA_S-promiscuus_M_contig30.9685.1	ortholog_many2one
ES_scaffold_343-snap-gene-0.1	mRNA_S-promiscuus_M_contig21.6034.1	ortholog_one2one
ES_scaffold_35-augustus-gene-0.31	mRNA_S-promiscuus_M_contig30.9681.1	ortholog_one2one
ES_scaffold_35-augustus-gene-0.32	mRNA_S-promiscuus_M_contig30.9631.1	ortholog_one2one
ES_scaffold_35-snap-gene-0.14	mRNA_S-promiscuus_M_contig30.9689.1	ortholog_one2one
ES_scaffold_36-augustus-gene-0.10	mRNA_S-promiscuus_M_contig17.3930.1	ortholog_many2one
ES_scaffold_37-augustus-gene-1.0	mRNA_S-promiscuus_M_contig14.3012.1	ortholog_one2one
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig24.7222.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig44.13573.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig57.15725.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig3.9561.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig28.8078.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig44.13566.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig47.13965.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig10.948.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig20.5752.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig47.13966.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig24.7218.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig63.16792.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig63.16791.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig3.9562.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.3	mRNA_S-promiscuus_M_contig47.13969.1	ortholog_one2many
ES_scaffold_37-augustus-gene-1.6	mRNA_S-promiscuus_M_contig16.3726.1	ortholog_one2one
ES_scaffold_37-snap-gene-1.42	mRNA_S-promiscuus_M_contig16.3727.1	ortholog_one2one
ES_scaffold_38-augustus-gene-0.6	mRNA_S-promiscuus_M_contig40.12851.1	ortholog_one2one
ES_scaffold_38-augustus-gene-1.37	mRNA_S-promiscuus_M_contig40.12840.1	ortholog_one2one
ES_scaffold_38-snap-gene-1.9	mRNA_S-promiscuus_M_contig40.12842.1	ortholog_one2one
ES_scaffold_39-augustus-gene-1.35	mRNA_S-promiscuus_M_contig37.11348.1	ortholog_one2one
ES_scaffold_39-augustus-gene-1.40	mRNA_S-promiscuus_M_contig10.1072.1	ortholog_one2one
ES_scaffold_39-snap-gene-1.11	mRNA_S-promiscuus_M_contig20.5703.1	ortholog_many2one
ES_scaffold_39-snap-gene-1.12	mRNA_S-promiscuus_M_contig20.5704.1	ortholog_one2one
ES_scaffold_39-snap-gene-1.22	mRNA_S-promiscuus_M_contig10.1071.1	ortholog_many2one
ES_scaffold_40-augustus-gene-1.0	mRNA_S-promiscuus_M_contig36.11057.1	ortholog_one2one
ES_scaffold_40-augustus-gene-1.10	mRNA_S-promiscuus_M_contig36.11047.1	ortholog_one2one
ES_scaffold_40-augustus-gene-1.11	mRNA_S-promiscuus_M_contig36.11059.1	ortholog_one2one
ES_scaffold_40-augustus-gene-1.18	mRNA_S-promiscuus_M_contig36.11053.1	ortholog_one2one
ES_scaffold_40-augustus-gene-1.2	mRNA_S-promiscuus_M_contig36.11055.1	ortholog_one2one
ES_scaffold_40-augustus-gene-1.20	mRNA_S-promiscuus_M_contig36.11051.1	ortholog_one2one
ES_scaffold_40-augustus-gene-1.5	mRNA_S-promiscuus_M_contig36.11054.1	ortholog_one2one
ES_scaffold_40-augustus-gene-1.7	mRNA_S-promiscuus_M_contig36.11052.1	ortholog_one2one
ES_scaffold_40-augustus-gene-1.9	mRNA_S-promiscuus_M_contig36.11049.1	ortholog_one2one
ES_scaffold_40-augustus-gene-2.47	mRNA_S-promiscuus_M_contig36.11043.1	ortholog_one2one
ES_scaffold_40-augustus-gene-2.49	mRNA_S-promiscuus_M_contig36.11041.1	ortholog_one2one
ES_scaffold_40-augustus-gene-2.51	mRNA_S-promiscuus_M_contig36.11040.1	ortholog_one2one
ES_scaffold_40-augustus-gene-2.52	mRNA_S-promiscuus_M_contig36.11038.1	ortholog_one2one
ES_scaffold_40-augustus-gene-2.56	mRNA_S-promiscuus_M_contig36.11044.1	ortholog_one2one
ES_scaffold_40-augustus-gene-2.57	mRNA_S-promiscuus_M_contig36.11042.1	ortholog_one2one
ES_scaffold_40-augustus-gene-2.62	mRNA_S-promiscuus_M_contig36.11037.1	ortholog_one2one
ES_scaffold_40-snap-gene-0.24	mRNA_S-promiscuus_M_contig36.11068.1	ortholog_one2one
ES_scaffold_40-snap-gene-0.26	mRNA_S-promiscuus_M_contig36.11061.1	ortholog_one2one
ES_scaffold_40-snap-gene-1.50	mRNA_S-promiscuus_M_contig36.11058.1	ortholog_one2one
ES_scaffold_40-snap-gene-1.58	mRNA_S-promiscuus_M_contig36.11050.1	ortholog_one2one
ES_scaffold_40-snap-gene-1.59	mRNA_S-promiscuus_M_contig36.11048.1	ortholog_one2one
ES_scaffold_40-snap-gene-1.68	mRNA_S-promiscuus_M_contig36.11046.1	ortholog_one2one
ES_scaffold_40-snap-gene-2.36	mRNA_S-promiscuus_M_contig36.11035.1	ortholog_one2one
ES_scaffold_40-snap-gene-2.41	mRNA_S-promiscuus_M_contig36.11039.1	ortholog_one2one
ES_scaffold_41-augustus-gene-0.32	mRNA_S-promiscuus_M_contig19.4507.1	ortholog_many2one
ES_scaffold_41-augustus-gene-0.37	mRNA_S-promiscuus_M_contig29.8549.1	ortholog_one2one
ES_scaffold_41-augustus-gene-1.14	mRNA_S-promiscuus_M_contig29.8522.1	ortholog_one2one
ES_scaffold_41-augustus-gene-1.20	mRNA_S-promiscuus_M_contig29.8528.1	ortholog_one2one
ES_scaffold_41-augustus-gene-1.21	mRNA_S-promiscuus_M_contig29.8534.1	ortholog_one2one
ES_scaffold_41-augustus-gene-1.23	mRNA_S-promiscuus_M_contig29.8532.1	ortholog_one2one
ES_scaffold_41-augustus-gene-1.25	mRNA_S-promiscuus_M_contig29.8513.1	ortholog_one2one
ES_scaffold_41-augustus-gene-1.4	mRNA_S-promiscuus_M_contig29.8529.1	ortholog_one2one
ES_scaffold_41-augustus-gene-1.6	mRNA_S-promiscuus_M_contig29.8530.1	ortholog_one2one
ES_scaffold_41-augustus-gene-1.7	mRNA_S-promiscuus_M_contig29.8512.1	ortholog_one2one
ES_scaffold_41-snap-gene-0.8	mRNA_S-promiscuus_M_contig29.8548.1	ortholog_one2one
ES_scaffold_41-snap-gene-0.9	mRNA_S-promiscuus_M_contig29.8547.1	ortholog_one2one
ES_scaffold_41-snap-gene-1.79	mRNA_S-promiscuus_M_contig23.6788.1	ortholog_many2one
ES_scaffold_42-augustus-gene-0.7	mRNA_S-promiscuus_M_contig30.9727.1	ortholog_one2one
ES_scaffold_42-augustus-gene-1.23	mRNA_S-promiscuus_M_contig30.9729.1	ortholog_one2one
ES_scaffold_42-augustus-gene-1.41	mRNA_S-promiscuus_M_contig30.9751.1	ortholog_many2one
ES_scaffold_42-snap-gene-0.12	mRNA_S-promiscuus_M_contig30.9724.1	ortholog_many2one
ES_scaffold_42-snap-gene-0.9	mRNA_S-promiscuus_M_contig30.9723.1	ortholog_one2one
ES_scaffold_42-snap-gene-1.46	mRNA_S-promiscuus_M_contig30.9736.1	ortholog_many2one
ES_scaffold_42-snap-gene-1.47	mRNA_S-promiscuus_M_contig30.9745.1	ortholog_one2many
ES_scaffold_42-snap-gene-1.47	mRNA_S-promiscuus_M_contig30.9738.1	ortholog_one2many
ES_scaffold_42-snap-gene-1.53	mRNA_S-promiscuus_M_contig30.9728.1	ortholog_one2one
ES_scaffold_428-augustus-gene-0.1	mRNA_S-promiscuus_M_contig3.8712.1	ortholog_many2one
ES_scaffold_429-snap-gene-0.2	mRNA_S-promiscuus_M_contig2.4736.1	ortholog_many2one
ES_scaffold_43-augustus-gene-0.8	mRNA_S-promiscuus_M_contig28.8331.1	ortholog_many2many
ES_scaffold_43-augustus-gene-0.8	mRNA_S-promiscuus_M_contig28.8332.1	ortholog_many2many
ES_scaffold_465-snap-gene-0.2	mRNA_S-promiscuus_M_contig6.16573.1	ortholog_one2one
ES_scaffold_47-snap-gene-0.11	mRNA_S-promiscuus_M_contig9.18802.1	ortholog_one2one
ES_scaffold_47-snap-gene-0.21	mRNA_S-promiscuus_M_contig9.18801.1	ortholog_many2one
ES_scaffold_47-snap-gene-0.28	mRNA_S-promiscuus_M_contig1.28.1	ortholog_many2many
ES_scaffold_47-snap-gene-0.28	mRNA_S-promiscuus_M_contig12.1938.1	ortholog_many2many
ES_scaffold_48-augustus-gene-0.53	mRNA_S-promiscuus_M_contig23.6791.1	ortholog_one2one
ES_scaffold_48-augustus-gene-0.57	mRNA_S-promiscuus_M_contig23.6792.1	ortholog_one2one
ES_scaffold_49-augustus-gene-0.16	mRNA_S-promiscuus_M_contig24.7046.1	ortholog_one2one
ES_scaffold_49-augustus-gene-0.17	mRNA_S-promiscuus_M_contig24.7039.1	ortholog_one2one
ES_scaffold_49-augustus-gene-0.22	mRNA_S-promiscuus_M_contig23.6913.1	ortholog_one2one
ES_scaffold_49-augustus-gene-0.7	mRNA_S-promiscuus_M_contig24.7045.1	ortholog_one2one
ES_scaffold_49-snap-gene-0.34	mRNA_S-promiscuus_M_contig23.6889.1	ortholog_one2one
ES_scaffold_49-snap-gene-0.36	mRNA_S-promiscuus_M_contig23.6912.1	ortholog_one2one
ES_scaffold_50-augustus-gene-0.32	mRNA_S-promiscuus_M_contig19.4618.1	ortholog_one2one
ES_scaffold_50-augustus-gene-0.37	mRNA_S-promiscuus_M_contig19.4623.1	ortholog_one2one
ES_scaffold_50-augustus-gene-0.38	mRNA_S-promiscuus_M_contig19.4620.1	ortholog_one2one
ES_scaffold_50-augustus-gene-0.39	mRNA_S-promiscuus_M_contig19.4619.1	ortholog_one2one
ES_scaffold_50-augustus-gene-0.42	mRNA_S-promiscuus_M_contig19.4617.1	ortholog_one2one
ES_scaffold_50-snap-gene-0.21	mRNA_S-promiscuus_M_contig19.4616.1	ortholog_one2one
ES_scaffold_54-augustus-gene-0.27	mRNA_S-promiscuus_M_contig7.16980.1	ortholog_one2one
ES_scaffold_54-augustus-gene-0.29	mRNA_S-promiscuus_M_contig7.16982.1	ortholog_one2one
ES_scaffold_54-snap-gene-0.48	mRNA_S-promiscuus_M_contig7.16983.1	ortholog_one2one
ES_scaffold_55-augustus-gene-0.20	mRNA_S-promiscuus_M_contig31.10057.1	ortholog_one2one
ES_scaffold_55-augustus-gene-0.30	mRNA_S-promiscuus_M_contig31.10055.1	ortholog_one2one
ES_scaffold_55-snap-gene-0.35	mRNA_S-promiscuus_M_contig31.10054.1	ortholog_one2one
ES_scaffold_55-snap-gene-0.39	mRNA_S-promiscuus_M_contig31.10060.1	ortholog_many2one
ES_scaffold_55-snap-gene-0.45	mRNA_S-promiscuus_M_contig31.10052.1	ortholog_one2one
ES_scaffold_56-augustus-gene-0.0	mRNA_S-promiscuus_M_contig29.8559.1	ortholog_one2one
ES_scaffold_56-augustus-gene-0.11	mRNA_S-promiscuus_M_contig29.8560.1	ortholog_one2one
ES_scaffold_56-augustus-gene-0.15	mRNA_S-promiscuus_M_contig29.8563.1	ortholog_one2one
ES_scaffold_56-augustus-gene-0.19	mRNA_S-promiscuus_M_contig29.8568.1	ortholog_one2one
ES_scaffold_56-snap-gene-0.53	mRNA_S-promiscuus_M_contig29.8565.1	ortholog_one2one
ES_scaffold_56-snap-gene-0.54	mRNA_S-promiscuus_M_contig29.8567.1	ortholog_one2one
ES_scaffold_56-snap-gene-0.58	mRNA_S-promiscuus_M_contig29.8562.1	ortholog_one2one
ES_scaffold_57-augustus-gene-0.0	mRNA_S-promiscuus_M_contig21.6183.1	ortholog_one2one
ES_scaffold_57-augustus-gene-0.13	mRNA_S-promiscuus_M_contig21.6184.1	ortholog_one2one
ES_scaffold_57-augustus-gene-0.16	mRNA_S-promiscuus_M_contig21.6177.1	ortholog_one2one
ES_scaffold_57-augustus-gene-0.17	mRNA_S-promiscuus_M_contig21.6179.1	ortholog_one2one
ES_scaffold_57-augustus-gene-0.3	mRNA_S-promiscuus_M_contig21.6178.1	ortholog_many2one
ES_scaffold_57-augustus-gene-0.5	mRNA_S-promiscuus_M_contig21.6180.1	ortholog_one2one
ES_scaffold_57-snap-gene-0.53	mRNA_S-promiscuus_M_contig21.6175.1	ortholog_one2one
